행정구역,순위,인구 천명당 사업체수(개),비율(%)
경기도 의정부시 호원1동,3211,60.25,0.01
충청남도 당진시 우강면,3212,60.18,0.01
서울특별시 관악구 신원동,3213,60.15,0.01
경상남도 진주시 금산면,3214,60.14,0.01
경기도 성남시 분당구 이매2동,3215,60.05,0.01
세종특별자치시 세종시 소담동,3216,59.97,0.01
서울특별시 강북구 삼양동,3217,59.92,0.01
대구광역시 수성구 파동,3218,59.91,0.01
서울특별시 송파구 장지동,3219,59.89,0.01
경기도 안산시 단원구 와동,3220,59.84,0.01
서울특별시 성북구 정릉2동,3221,59.83,0.01
부산광역시 영도구 신선동,3222,59.83,0.01
광주광역시 광산구 송정1동,3223,59.78,0.01
경기도 용인시 기흥구 마북동,3224,59.78,0.01
서울특별시 서대문구 홍제2동,3225,59.71,0.01
경기도 성남시 분당구 야탑2동,3226,59.71,0.01
부산광역시 영도구 동삼1동,3227,59.7,0.01
충청남도 천안시 서북구 쌍용3동,3228,59.69,0.01
인천광역시 부평구 부개3동,3229,59.63,0.01
경기도 안산시 상록구 사이동,3230,59.63,0.01
서울특별시 도봉구 창1동,3231,59.6,0.01
인천광역시 연수구 동춘1동,3232,59.57,0.01
세종특별자치시 세종시 아름동,3233,59.56,0.01
대전광역시 동구 용운동,3234,59.54,0.01
서울특별시 양천구 목5동,3235,59.53,0.01
경상남도 거제시 수양동,3236,59.5,0.01
경상남도 진주시 가호동,3237,59.44,0.01
서울특별시 강서구 등촌2동,3238,59.43,0.01
인천광역시 미추홀구 주안2동,3239,59.38,0.01
대전광역시 동구 자양동,3240,59.32,0.01
대구광역시 수성구 범물2동,3241,59.31,0.01
인천광역시 계양구 효성1동,3242,59.11,0.01
경기도 군포시 군포2동,3243,59.1,0.01
충청남도 아산시 온양6동,3244,58.99,0.01
서울특별시 송파구 풍납1동,3245,58.95,0.01
경기도 군포시 산본2동,3246,58.9,0.01
서울특별시 노원구 하계1동,3247,58.85,0.01
서울특별시 강서구 가양2동,3248,58.84,0.01
서울특별시 강동구 고덕2동,3249,58.84,0.01
경기도 성남시 중원구 은행2동,3250,58.77,0.01
경기도 수원시 영통구 매탄1동,3251,58.76,0.01
경상북도 의성군 안평면,3252,58.65,0.01
부산광역시 연제구 거제4동,3253,58.58,0.01
경기도 동두천시 생연1동,3254,58.57,0.01
인천광역시 서구 가좌2동,3255,58.4,0.01
경기도 과천시 갈현동,3256,58.34,0.01
경상남도 창원시 진해구 경화동,3257,58.22,0.01
경기도 수원시 팔달구 매교동,3258,58.19,0.01
경기도 하남시 덕풍1동,3259,58.18,0.01
경기도 성남시 분당구 판교동,3260,58.11,0.01
전라남도 여수시 둔덕동,3261,58.08,0.01
서울특별시 서대문구 남가좌2동,3262,58.02,0.01
서울특별시 동작구 사당5동,3263,58.01,0.01
경기도 화성시 동탄3동,3264,57.95,0.01
서울특별시 송파구 잠실3동,3265,57.86,0.01
울산광역시 동구 화정동,3266,57.71,0.01
경상남도 창원시 성산구 가음정동,3267,57.69,0.01
경기도 오산시 대원2동,3268,57.66,0.01
경기도 수원시 권선구 입북동,3269,57.6,0.01
인천광역시 부평구 산곡4동,3270,57.44,0.01
경기도 시흥시 배곧1동,3271,57.44,0.01
서울특별시 관악구 인헌동,3272,57.4,0.01
서울특별시 서대문구 홍은1동,3273,57.39,0.01
서울특별시 동작구 상도3동,3274,57.39,0.01
서울특별시 은평구 진관동,3275,57.36,0.01
경기도 고양시 덕양구 효자동,3276,57.35,0.01
경기도 성남시 분당구 수내3동,3277,57.24,0.01
경기도 안산시 단원구 선부1동,3278,57.21,0.01
전북특별자치도 전주시 덕진구 송천1동,3279,57.2,0.01
대전광역시 동구 신인동,3280,57.19,0.01
경기도 광명시 광명7동,3281,57.19,0.01
경기도 고양시 덕양구 행신4동,3282,57.14,0.01
서울특별시 강서구 화곡본동,3283,57.1,0.01
경기도 수원시 팔달구 화서2동,3284,57.02,0.01
서울특별시 서대문구 남가좌1동,3285,56.95,0.01
서울특별시 성동구 옥수동,3286,56.87,0.01
대전광역시 유성구 상대동,3287,56.87,0.01
광주광역시 동구 계림2동,3288,56.85,0.01
서울특별시 동작구 사당3동,3289,56.82,0.01
전라남도 목포시 용해동,3290,56.79,0.01
부산광역시 동구 수정5동,3291,56.76,0.01
경상남도 사천시 정동면,3292,56.76,0.01
부산광역시 북구 만덕2동,3293,56.66,0.01
경기도 안양시 만안구 박달2동,3294,56.61,0.01
경기도 평택시 비전2동,3295,56.57,0.01
인천광역시 미추홀구 숭의4동,3296,56.56,0.01
경기도 수원시 권선구 세류1동,3297,56.53,0.01
서울특별시 은평구 구산동,3298,56.5,0.01
경기도 용인시 수지구 신봉동,3299,56.46,0.01
울산광역시 북구 송정동,3300,56.45,0.01
울산광역시 북구 양정동,3301,56.44,0.01
부산광역시 남구 우암동,3302,56.43,0.01
부산광역시 영도구 봉래2동,3303,56.38,0.01
경기도 용인시 수지구 상현2동,3304,56.35,0.01
경기도 파주시 운정2동,3305,56.34,0.01
대전광역시 서구 복수동,3306,56.24,0.01
부산광역시 서구 서대신4동,3307,56.22,0.01
경기도 광주시 쌍령동,3308,56.15,0.01
부산광역시 해운대구 반여3동,3309,56.09,0.01
서울특별시 강서구 우장산동,3310,56.04,0.01
울산광역시 북구 농소2동,3311,56.04,0.01
경상남도 창원시 마산회원구 구암2동,3312,55.73,0.01
경기도 성남시 중원구 중앙동,3313,55.7,0.01
전북특별자치도 전주시 완산구 평화1동,3314,55.68,0.01
서울특별시 구로구 오류2동,3315,55.64,0.01
대구광역시 서구 비산1동,3316,55.64,0.01
인천광역시 계양구 계산3동,3317,55.64,0.01
부산광역시 남구 용호2동,3318,55.58,0.01
경기도 수원시 영통구 매탄4동,3319,55.58,0.01
서울특별시 송파구 거여2동,3320,55.51,0.01
서울특별시 노원구 중계2·3동,3321,55.49,0.01
서울특별시 강남구 세곡동,3322,55.35,0.01
전라남도 목포시 부주동,3323,55.34,0.01
경기도 용인시 수지구 성복동,3324,55.31,0.01
경기도 광명시 광명5동,3325,55.22,0.01
경기도 안양시 만안구 충훈동,3326,55.2,0.01
부산광역시 북구 구포3동,3327,55.13,0.01
경기도 성남시 분당구 이매1동,3328,55.09,0.01
경기도 시흥시 정왕4동,3329,54.99,0.01
광주광역시 동구 지원2동,3330,54.92,0.01
전라남도 목포시 상동,3331,54.88,0.01
충청북도 청주시 서원구 사직2동,3332,54.86,0.01
광주광역시 광산구 운남동,3333,54.74,0.01
충청남도 아산시 신창면,3334,54.7,0.01
인천광역시 남동구 서창2동,3335,54.62,0.01
경상북도 의성군 안사면,3336,54.55,0.01
인천광역시 남동구 만수3동,3337,54.51,0.01
서울특별시 동작구 상도1동,3338,54.39,0.01
경기도 광명시 소하2동,3339,54.33,0.01
경상남도 거창군 가북면,3340,54.29,0.01
경상북도 경주시 현곡면,3341,54.22,0.01
부산광역시 남구 대연6동,3342,54.21,0.01
울산광역시 북구 농소3동,3343,54.15,0.01
경기도 고양시 일산서구 일산3동,3344,54.09,0.01
세종특별자치시 세종시 반곡동,3345,54.02,0.01
대전광역시 유성구 구즉동,3346,54.01,0.01
인천광역시 서구 당하동,3347,53.85,0.01
광주광역시 북구 문흥2동,3348,53.79,0.01
경기도 고양시 덕양구 행신3동,3349,53.75,0.01
경기도 광주시 광남2동,3350,53.74,0.01
대구광역시 중구 남산4동,3351,53.71,0.01
경기도 오산시 신장1동,3352,53.68,0.01
부산광역시 사하구 괴정2동,3353,53.65,0.01
경기도 구리시 교문2동,3354,53.64,0.01
대전광역시 유성구 노은2동,3355,53.56,0.01
서울특별시 영등포구 신길5동,3356,53.49,0.01
경상남도 통영시 미수동,3357,53.34,0.01
부산광역시 북구 화명2동,3358,53.33,0.01
서울특별시 양천구 신정3동,3359,53.31,0.01
인천광역시 부평구 산곡3동,3360,53.26,0.01
울산광역시 동구 남목3동,3361,53.26,0.01
서울특별시 양천구 신정7동,3362,53.06,0.01
서울특별시 도봉구 쌍문1동,3363,53.03,0.01
세종특별자치시 세종시 고운동,3364,52.99,0.01
대전광역시 중구 목동,3365,52.87,0.01
경기도 고양시 일산서구 일산1동,3366,52.8,0.01
부산광역시 사하구 다대2동,3367,52.63,0.01
강원특별자치도 강릉시 내곡동,3368,52.61,0.01
서울특별시 관악구 삼성동,3369,52.59,0.01
인천광역시 연수구 동춘3동,3370,52.49,0.01
서울특별시 노원구 공릉2동,3371,52.44,0.01
전북특별자치도 정읍시 초산동,3372,52.4,0.01
서울특별시 강북구 번3동,3373,52.37,0.01
대전광역시 대덕구 법2동,3374,52.31,0.01
충청북도 청주시 서원구 수곡2동,3375,52.29,0.01
부산광역시 연제구 연산3동,3376,52.26,0.01
경기도 수원시 장안구 조원2동,3377,52.17,0.01
경기도 용인시 수지구 풍덕천2동,3378,52.13,0.01
전라남도 목포시 이로동,3379,52.05,0.01
울산광역시 남구 수암동,3380,52.03,0.01
부산광역시 동구 범일5동,3381,52,0.01
서울특별시 동작구 신대방1동,3382,51.89,0.01
경상북도 의성군 신평면,3383,51.88,0.01
인천광역시 미추홀구 주안3동,3384,51.85,0.01
서울특별시 서대문구 북가좌1동,3385,51.79,0.01
경기도 의왕시 내손2동,3386,51.73,0.01
서울특별시 관악구 서림동,3387,51.58,0.01
부산광역시 부산진구 연지동,3388,51.56,0.01
세종특별자치시 세종시 도담동,3389,51.56,0.01
경기도 광명시 하안2동,3390,51.43,0.01
광주광역시 북구 신용동,3391,51.41,0.01
대구광역시 북구 복현2동,3392,51.28,0.01
경기도 수원시 팔달구 고등동,3393,51.23,0.01
부산광역시 중구 영주2동,3394,51.15,0.01
서울특별시 구로구 구로1동,3395,51.01,0.01
경기도 화성시 동탄8동,3396,50.91,0.01
서울특별시 구로구 개봉2동,3397,50.87,0.01
경기도 김포시 마산동,3398,50.81,0.01
경기도 수원시 장안구 정자1동,3399,50.8,0.01
전라남도 여수시 월호동,3400,50.8,0.01
인천광역시 중구 영종1동,3401,50.74,0.01
경기도 부천시 원미구 중4동,3402,50.72,0.01
인천광역시 부평구 산곡2동,3403,50.46,0.01
인천광역시 서구 석남3동,3404,50.44,0.01
세종특별자치시 세종시 새롬동,3405,50.43,0.01
광주광역시 서구 화정4동,3406,50.25,0.01
경기도 의정부시 장암동,3407,50.25,0.01
부산광역시 북구 만덕3동,3408,50.16,0.01
경기도 수원시 권선구 권선2동,3409,50.14,0.01
서울특별시 노원구 중계1동,3410,50.09,0.01
경기도 용인시 기흥구 동백3동,3411,50.04,0.01
서울특별시 성북구 장위3동,3412,50.03,0.01
부산광역시 서구 초장동,3413,50.03,0.01
경기도 의정부시 신곡1동,3414,49.97,0.01
충청북도 청주시 상당구 탑·대성동,3415,49.77,0.01
경상북도 포항시 북구 우창동,3416,49.66,0.01
서울특별시 성북구 정릉3동,3417,49.59,0.01
서울특별시 동작구 상도4동,3418,49.55,0.01
서울특별시 강북구 삼각산동,3419,49.51,0.01
경상남도 창원시 마산회원구 회원2동,3420,49.47,0.01
서울특별시 강북구 번2동,3421,49.46,0.01
경기도 안양시 동안구 비산2동,3422,49.44,0.01
경기도 안양시 만안구 안양9동,3423,49.43,0.01
인천광역시 부평구 부평2동,3424,49.4,0.01
서울특별시 동작구 흑석동,3425,49.16,0.01
서울특별시 강서구 방화3동,3426,49.02,0.01
경기도 평택시 용이동,3427,48.92,0.01
부산광역시 북구 만덕1동,3428,48.87,0.01
부산광역시 부산진구 부암1동,3429,48.84,0.01
서울특별시 관악구 청림동,3430,48.79,0.01
부산광역시 부산진구 개금3동,3431,48.65,0.01
경기도 평택시 동삭동,3432,48.54,0.01
서울특별시 동대문구 휘경2동,3433,48.08,0.01
경상남도 창원시 진해구 자은동,3434,48.02,0.01
경기도 안산시 단원구 백운동,3435,48,0.01
서울특별시 종로구 무악동,3436,47.9,0.01
울산광역시 남구 대현동,3437,47.75,0.01
부산광역시 부산진구 당감2동,3438,47.74,0.01
부산광역시 해운대구 좌3동,3439,47.64,0.01
경상남도 거제시 상문동,3440,47.6,0.01
서울특별시 은평구 응암2동,3441,47.43,0.01
강원특별자치도 원주시 태장1동,3442,47.41,0.01
경기도 화성시 동탄2동,3443,47.34,0.01
울산광역시 중구 약사동,3444,47.31,0.01
인천광역시 동구 화수2동,3445,47.1,0.01
대구광역시 달서구 용산2동,3446,47.03,0.01
서울특별시 성북구 길음1동,3447,46.92,0.01
서울특별시 관악구 난곡동,3448,46.87,0.01
서울특별시 강남구 개포3동,3449,46.83,0.01
서울특별시 동대문구 이문2동,3450,46.78,0.01
대구광역시 달서구 도원동,3451,46.48,0.01
경기도 하남시 감일동,3452,46.36,0.01
경상남도 창원시 성산구 반송동,3453,46.27,0.01
부산광역시 해운대구 좌4동,3454,46.23,0.01
경기도 성남시 중원구 금광1동,3455,46.19,0.01
충청북도 청주시 상당구 용암2동,3456,46.15,0.01
경기도 용인시 기흥구 동백1동,3457,45.92,0.01
대구광역시 수성구 황금1동,3458,45.8,0.01
세종특별자치시 세종시 한솔동,3459,45.79,0.01
경기도 시흥시 장곡동,3460,45.76,0.01
대구광역시 달서구 유천동,3461,45.72,0.01
대전광역시 중구 태평2동,3462,45.62,0.01
서울특별시 도봉구 쌍문4동,3463,45.49,0.01
부산광역시 북구 금곡동,3464,45.43,0.01
경상남도 의령군 낙서면,3465,45.39,0.01
전북특별자치도 군산시 구암동,3466,45.37,0.01
경기도 안산시 상록구 성포동,3467,45.27,0.01
서울특별시 금천구 시흥4동,3468,45.22,0.01
울산광역시 북구 염포동,3469,45.18,0.01
서울특별시 송파구 오륜동,3470,45,0.01
서울특별시 성북구 돈암1동,3471,44.99,0.01
충청남도 계룡시 두마면,3472,44.93,0.01
부산광역시 영도구 동삼3동,3473,44.53,0.01
경기도 광명시 철산1동,3474,44.53,0.01
광주광역시 북구 운암3동,3475,44.48,0.01
서울특별시 도봉구 방학3동,3476,44.32,0.01
전라남도 광양시 금호동,3477,44.24,0.01
서울특별시 노원구 상계9동,3478,44.16,0.01
서울특별시 양천구 신정6동,3479,44.08,0.01
경기도 수원시 영통구 망포1동,3480,43.97,0.01
서울특별시 영등포구 신길7동,3481,43.91,0.01
전라남도 목포시 산정동,3482,43.29,0.01
서울특별시 강동구 상일1동,3483,43.18,0.01
서울특별시 관악구 난향동,3484,43.15,0.01
서울특별시 관악구 성현동,3485,42.94,0.01
서울특별시 강동구 고덕1동,3486,42.9,0.01
대전광역시 동구 판암2동,3487,42.9,0.01
부산광역시 부산진구 개금2동,3488,42.82,0.01
서울특별시 성동구 행당2동,3489,42.34,0.01
부산광역시 해운대구 반여4동,3490,42.31,0.01
서울특별시 성북구 돈암2동,3491,42.18,0.01
경기도 수원시 영통구 망포2동,3492,42.16,0.01
경상남도 창원시 진해구 풍호동,3493,42.16,0.01
서울특별시 영등포구 신길4동,3494,41.83,0.01
경기도 광명시 철산4동,3495,41.79,0.01
경기도 안산시 상록구 해양동,3496,41.75,0.01
경기도 성남시 분당구 정자3동,3497,41.74,0.01
서울특별시 강동구 강일동,3498,41.68,0.01
경기도 화성시 동탄4동,3499,41.56,0.01
세종특별자치시 세종시 종촌동,3500,41.14,0.01
서울특별시 노원구 월계3동,3501,41.1,0.01
서울특별시 금천구 시흥2동,3502,41.05,0.01
경기도 용인시 수지구 상현1동,3503,41.05,0.01
경기도 수원시 영통구 영통1동,3504,40.78,0.01
경기도 고양시 일산서구 탄현2동,3505,40.48,0.01
인천광역시 부평구 산곡1동,3506,40.43,0.01
서울특별시 강동구 상일2동,3507,40.38,0.01
경기도 화성시 동탄9동,3508,40.25,0.01
서울특별시 강남구 개포1동,3509,39.94,0.01
세종특별자치시 세종시 다정동,3510,39.68,0.01
서울특별시 송파구 잠실7동,3511,39.51,0.01
서울특별시 노원구 월계2동,3512,39.38,0.01
경기도 과천시 원문동,3513,39.33,0.01
경기도 광명시 하안4동,3514,39.32,0.01
인천광역시 남동구 구월2동,3515,39.2,0.01
서울특별시 은평구 수색동,3516,38.98,0.01
서울특별시 성동구 응봉동,3517,38.68,0.01
경기도 성남시 분당구 정자2동,3518,38.29,0.01
서울특별시 송파구 위례동,3519,37.83,0.01
서울특별시 노원구 상계10동,3520,37.77,0.01
경기도 성남시 분당구 분당동,3521,37.75,0.01
경기도 군포시 궁내동,3522,37.55,0.01
경기도 안양시 동안구 평안동,3523,37.36,0.01
경기도 하남시 위례동,3524,37.3,0.01
세종특별자치시 세종시 해밀동,3525,37.14,0.01
경기도 군포시 수리동,3526,37.14,0.01
부산광역시 북구 화명1동,3527,36.9,0.01
부산광역시 북구 덕천3동,3528,36.89,0.01
대전광역시 대덕구 법1동,3529,36.86,0.01
인천광역시 서구 아라동,3530,36.68,0.01
서울특별시 송파구 잠실2동,3531,36.01,0.01
