field5,field6,_CLEANADDR,_PNU,_X,_Y,공시지가,공시일자,특수지구분명,데이터기준일자
SK장삼주유소,서울특별시 성북구 한천로612 (장위동),서울특별시 성북구 한천로 612 (장위동),1129013800100430009,127.06023777643304,37.613633815298826,6478000,2025-04-30,일반,2025-06-18
백두주유소,경기도 연천군 청창로728 (청산면),경기도 연천군 청창로 728 (청산면),4180032025108250031,127.1369708739007,38.0232319790678,185900,2025-04-30,일반,2025-06-18
은하주유소,부산광역시 해운대구 해운대로415 (우동),부산광역시 해운대구 해운대로 415 (우동),2635010500110810005,129.1411453837648,35.16690654070455,7761000,2025-04-30,일반,2025-06-18
아우내농협 병천주유소,충청남도 천안시 동남구 아우내순대길64 (병천면),충청남도 천안시 동남구 아우내순대길 64 (병천면),4413136022101030000,127.30016056689442,36.76298606779503,385200,2025-04-30,일반,2025-06-18
원흥 식사동지점,경기도 고양시 일산동구 고양대로1045 (식사동),경기도 고양시 일산동구 고양대로 1044 (식사동),4128510100108540007,126.80778673464704,37.67128201077372,2892000,2025-04-30,일반,2025-06-18
대양주유소,충청남도 금산군 무금로1831 (부리면),충청남도 금산군 무금로 1831 (부리면),4471033023100580002,127.53332941511934,36.06705306051981,97400,2025-04-30,일반,2025-06-18
하이테크에너지(주) 제천하이테크주유소,충청북도 제천시 단양로2897 (대랑동),충청북도 제천시 단양로 2897 (대랑동),4315012800100710003,128.25755565965227,37.09210138410613,127500,2025-04-30,일반,2025-06-18
월드주유소,대구광역시 달서구 달구벌대로1653 (감삼동),대구광역시 달서구 달구벌대로 1653 (감삼동),2729011300100610002,128.54676944667997,35.85418863329692,5246000,2025-04-30,일반,2025-06-18
이천주유소,대구광역시 남구 이천로119 (이천동),대구광역시 남구 이천로 122 (이천동),2720010100104170026,128.598777494915,35.85211503600514,2116000,2025-04-30,일반,2025-06-18
오일드림주유소,경상북도 구미시 산업로140 (원평동),경상북도 구미시 산업로 137 (원평동),4719010100102750001,128.3375954076272,36.130956779483455,202600,2025-04-30,일반,2025-06-18
삼성주유소,경상남도 진주시 진주대로2152 (명석면),경상남도 진주시 진주대로 2156 (명석면),4817044028103060001,127.99463710802968,35.24373677904666,148400,2025-04-30,일반,2025-06-18
와이지에너지,경상북도 경주시 산업로3585 (동방동),경상북도 경주시 산업로 3585 (동방동),4713011800103070001,129.2563765250227,35.81041204347491,299400,2025-04-30,일반,2025-06-18
동성주유소,전라북도 김제시 동서로 113번지,전북특별자치도 김제시 동서로 113 (옥산동),5221011000103400005,126.8818605186966,35.79720229615768,403600,2025-04-30,일반,2025-06-18
여물주유소,광주광역시 북구 금남로36 (임동),광주광역시 북구 금남로 37 (임동),2917010500100880012,126.9003073728195,35.15924414833344,2635000,2025-04-30,일반,2025-06-18
형제주유소,경상북도 문경시 매봉로101 (모전동),경상북도 문경시 매봉로 101 (모전동),4728011000106360000,128.18385749359047,36.591523347276535,513200,2025-04-30,일반,2025-06-18
SK네트웍스(주) 평촌사랑주유소,경기도 안양시 동안구 시민대로372 (관양동),경기도 안양시 동안구 시민대로 372 (관양동),4117310200109000004,126.97148362777338,37.395928133468736,4669000,2025-04-30,일반,2025-06-18
(주)일광에너비스제2주유소,인천광역시 연수구 비류대로123 (옥련동),인천광역시 연수구 비류대로 125 (옥련동),2818510100200250001,126.64918044141324,37.4304091997667,,,,
동산셀프주유소,전라북도 전주시 덕진구 쪽구름로118 (반월동),전북특별자치도 전주시 덕진구 쪽구름로 118 (반월동),5211312300104220021,127.07252063472964,35.87415723506176,1197000,2025-04-30,일반,2025-06-18
역리주유소,전남 영암군 영암읍 낭주로 208,전라남도 영암군 낭주로 208 (영암읍),4683025026103520001,126.69997564192452,34.806429797427526,243900,2025-04-30,일반,2025-06-18
현대오일뱅크(주)직영 성수주유소,서울특별시 성동구 뚝섬로352 (성수동1가),서울특별시 성동구 뚝섬로 352 (성수동1가),1120011400100330096,127.0499201052787,37.540005282739216,10930000,2025-04-30,일반,2025-06-18
중앙sk주유소,충청북도 충주시 감노로1595 (노은면),충청북도 충주시 감노로 1595-1 (노은면),4313036027107250004,127.77400220086896,37.04298167901812,158600,2025-04-30,일반,2025-06-18
금창주유소,경상남도 진주시 천수로296 (신안동),경상남도 진주시 천수로 295 (신안동),4817012500100240001,128.07380198569086,35.18506183621345,1148000,2025-04-30,일반,2025-06-18
주식회사 남강OK주유소,대전광역시 대덕구 대전로1312 (읍내동),대전광역시 대덕구 대전로 1312 (읍내동),3023010300104540007,127.42079227429008,36.37092518234595,664400,2025-04-30,일반,2025-06-18
나누리주유소,충청남도 천안시 서북구 번영로563 (성성동),충청남도 천안시 서북구 번영로 563 (성성동),4413310500103050001,127.12396204222082,36.85002281833536,757900,2025-04-30,일반,2025-06-18
평내셀프주유소,경기도 남양주시 경춘로1071 (금곡동),경기도 남양주시 경춘로 1071 (금곡동),4136010300101830013,127.219769855424,37.63606420639893,1664000,2025-04-30,일반,2025-06-18
상동주유소,대구광역시 수성구 수성로93 (상동),대구광역시 수성구 수성로 93 (상동),2726010900102820002,128.61121219605775,35.83379859107866,3084000,2025-04-30,일반,2025-06-18
옥성주유소,경상북도 포항시 북구 동해대로1453 (흥해읍),경상북도 포항시 북구 동해대로 1461 (흥해읍),4711325024200260000,129.34134181234188,36.10319658999393,56800,2025-04-30,산,2025-06-18
㈜프로포지테크 직영 우리주유소,경기도 시흥시 황고개로311 (군자동),경기도 시흥시 황고개로 311 (군자동),4139012800105310000,126.78684333862384,37.359131010027895,1378000,2025-04-30,일반,2025-06-18
구도일주유소 한라,제주특별자치도 제주시 평화로2692 (애월읍),제주특별자치도 제주시 평화로 2692 (애월읍),5011025321125990000,126.43413387867716,33.44511408541788,317300,2025-04-30,일반,2025-06-18
양양농협주유소,강원도 양양군 동해대로2662 (양양읍),강원특별자치도 양양군 동해대로 2662 (양양읍),5183025025101800105,128.62994829993806,38.08156020898586,262300,2025-04-30,일반,2025-06-18
힘찬주유소,경상남도 김해시 김해대로2773 (불암동),경상남도 김해시 김해대로 2773 (불암동),4825012200100530004,128.9271978402806,35.22356477925516,980600,2025-04-30,일반,2025-06-18
관촌대원주유소,전라북도 임실군 사선로83 (관촌면),전북특별자치도 임실군 사선로 83 (관촌면),5275038026105250001,127.26800927933404,35.67733156626193,314700,2025-04-30,일반,2025-06-18
성동에너지(주) 장한주유소,경기도 포천시 호국로3060 (영중면),경기도 포천시 호국로 3060 (영중면),4165036024108910002,127.24834087519942,38.01541885356568,196200,2025-04-30,일반,2025-06-18
동양가스산업(주)명품반송주유소,부산광역시 해운대구 반송로781 (석대동),부산광역시 해운대구 반송로 781 (석대동),2635010200100100015,129.14546019270918,35.223367211668425,1665000,2025-04-30,일반,2025-06-18
진흥주유소,경기도 광주시 고불로471 (삼동),경기도 광주시 고불로 471 (삼동),4161010700102540023,127.19841144470816,37.41066815903338,1626000,2025-04-30,일반,2025-06-18
삼양주유소,대구광역시 남구 성당로220 (대명동),대구광역시 남구 성당로 222 (대명동),2720010300123040004,128.57404441914267,35.852739333131034,2392000,2025-04-30,일반,2025-06-18
용강주유소,경상북도 경주시 산업로4494 (용강동),경상북도 경주시 산업로 4494 (용강동),4713012500104270001,129.22992620414232,35.88086140610967,440000,2025-04-30,일반,2025-06-18
성남주유소,경상북도 성주군 관화길116 (선남면),경상북도 성주군 관화길 116 (선남면),4784031045106530003,128.35291409107518,35.89923829210147,243100,2025-04-30,일반,2025-06-18
극동고속주유소,경상남도 밀양시 밀양대로1645 (부북면),경상남도 밀양시 밀양대로 1645 (부북면),4827031022100040010,128.75466068119397,35.473740229962246,440500,2025-01-24,일반,2025-06-18
(주)천하주유소,경상남도 밀양시 제대2길14 (부북면),경상남도 밀양시 제대2길 14 (부북면),4827031024101750000,128.72585010603353,35.48620624415629,322100,2025-04-30,일반,2025-06-18
오죽헌주유소,강원도 강릉시 율곡로2996 (교동),강원특별자치도 강릉시 율곡로 2996 (교동),5115011000107140001,128.89219703940833,37.76992805151186,757300,2025-04-30,일반,2025-06-18
팔봉주유소,강원도 홍천군 팔봉산로1231 (서면),강원특별자치도 홍천군 팔봉산로 1231 (서면),5172037022100680001,127.69678460455668,37.71480380224022,188100,2025-04-30,일반,2025-06-18
팔팔주유소,충청북도 음성군 대금로1861 (금왕읍),충청북도 음성군 대금로 1861 (금왕읍),4377025324102120000,127.63510460721471,36.99996965590476,160100,2025-04-30,일반,2025-06-18
사상공원셀프주유소,부산광역시 사상구 백양대로566 (감전동),부산광역시 사상구 백양대로 566 (감전동),2653010500103120000,128.99307984071675,35.15843237090129,1330000,2025-04-30,일반,2025-06-18
남제천IC주유소,충청북도 제천시 청풍호로294 (산곡동),충청북도 제천시 청풍호로 294 (산곡동),4315012300102420003,128.1986042761046,37.105839942888416,177200,2025-04-30,일반,2025-06-18
경남주유소,경상남도 창원시 의창구 태복산로11번길21 (도계동),경상남도 창원시 의창구 태복산로11번길 21 (도계동),4812110500104230003,128.63825316609825,35.25451492069913,1188000,2025-04-30,일반,2025-06-18
대성주유소,충청남도 부여군 충절로3065 (은산면),충청남도 부여군 충절로 3065 (은산면),4476032022102890000,126.8328835048657,36.32322660418294,68000,2025-04-30,일반,2025-06-18
굿모닝주유소,충청남도 천안시 서북구 봉정로246 (성정동),충청남도 천안시 서북구 봉정로 246 (성정동),4413310200106380001,127.14437289592875,36.823951164345466,1261000,2025-04-30,일반,2025-06-18
우리주유소,충청북도 음성군 대금로607 (대소면),충청북도 음성군 대금로 607 (대소면),4377034022100650005,127.5050645923432,36.96822456456345,334100,2025-04-30,일반,2025-06-18
역곡주유소,경기도 부천시 부일로820 (역곡동),경기도 부천시 원미구 부일로 820 (역곡동),4119210700102470007,126.8192344935494,37.48996337703343,1904000,2025-04-30,일반,2025-06-18
그린주유소,광주광역시 북구 하서로189 (양산동),광주광역시 북구 하서로 189 (양산동),2917012800106330012,126.8765307494233,35.19237488531275,933500,2025-04-30,일반,2025-06-18
현대오일뱅크(주)직영 달구벌셀프주유소,대구광역시 달성군 성천로66 (화원읍),대구광역시 달성군 성천로 66 (화원읍),2771025023107440059,128.48955423963633,35.80334223359989,1653000,2025-04-30,일반,2025-06-18
뉴시티당진주유소,충청남도 당진시 서해로4909 (정미면),충청남도 당진시 서해로 4909 (정미면),4427034033106910001,126.58245045277864,36.83830686052158,106900,2025-04-30,일반,2025-06-18
엄궁주유소,부산광역시 사상구 낙동대로746 (엄궁동),부산광역시 사상구 낙동대로 746-1 (엄궁동),2653010800103420001,128.96978193513627,35.12784092654692,2947000,2025-04-30,일반,2025-06-18
인천그린,인천광역시 서구 방축로365 (가좌동),인천광역시 서구 방축로 363 (가좌동),2826011200106060024,126.68315646706964,37.47377811628571,1612000,2025-04-30,일반,2025-06-18
진안농협주천주유소,전라북도 진안군 동상주천로2209 (주천면),전북특별자치도 진안군 동상주천로 2209 (주천면),5272040021104420001,127.42553904577508,35.974630437286805,99300,2025-04-30,일반,2025-06-18
부경에너지(주)만복드림주유소,부산광역시 북구 만덕대로170 (덕천동),부산광역시 북구 만덕대로 170 (덕천동),2632010400103940001,129.02340396106757,35.21308272403287,3513000,2025-04-30,일반,2025-06-18
쇄운주유소,강원도 동해시 효자로400 (쇄운동),강원특별자치도 동해시 효자로 400 (쇄운동),5117010900106680000,129.08165753198116,37.48209613904661,134600,2025-04-30,일반,2025-06-18
믿음주유소,경기도 구리시 벌말로90 (토평동),경기도 구리시 벌말로 91 (토평동),4131010700106140004,127.1471400382229,37.58521797476024,3800000,2025-04-30,일반,2025-06-18
차오름주유소,경기도 남양주시 양지로157 (오남읍),경기도 남양주시 양지로 156-4 (오남읍),4136026223107920003,127.20319588334873,37.69205492155726,582100,2025-04-30,일반,2025-06-18
화랑제1주유소,경상북도 경주시 호국로1807 (안강읍),경상북도 경주시 호국로 1807 (안강읍),4713025331101480002,129.11521600815007,35.989519891757865,163500,2025-04-30,일반,2025-06-18
한국제1주유소,대구광역시 서구 당산로414 (평리동),대구광역시 서구 당산로 417 (이현동),2717010600100480003,128.54649733735442,35.87386621748855,133200,2025-04-30,일반,2025-06-18
다대주유소,부산광역시 사하구 다송로2 (다대동),부산광역시 사하구 다송로 2 (다대동),2638010600100850003,128.98008599712276,35.06670318323658,2589000,2025-04-30,일반,2025-06-18
수경주유소,경기도 이천시 이섭대천로1324 (증포동),경기도 이천시 이섭대천로 1324 (증포동),4150010900103770008,127.45110815090683,37.28689486518355,1158000,2025-04-30,일반,2025-06-18
