행정구역,순위,인구 천명당 사업체수(개),비율(%),lat,lon
광주광역시 동구 산수1동,1137.0,137.83,0.03,35.1573084826241,126.930723482674
전라남도 장성군 삼서면,1138.0,137.82,0.03,35.2321866324482,126.646383724969
광주광역시 서구 상무2동,1139.0,137.71,0.03,35.1465753432438,126.86642540343
경상남도 창녕군 대지면,1140.0,137.7,0.03,35.555584066339,128.467857909129
전라남도 장성군 진원면,1141.0,137.65,0.03,35.2731454397597,126.833429720424
강원특별자치도 평창군 진부면,1142.0,137.58,0.03,37.6373898432815,128.553137969179
경상북도 영주시 휴천1동,1143.0,137.54,0.03,36.8207704938351,128.626319259664
전북특별자치도 임실군 강진면,1144.0,137.5,0.03,35.5303328495101,127.163567443812
강원특별자치도 양구군 국토정중앙면,1145.0,137.49,0.03,38.1084781281203,128.034570007438
제주특별자치도 서귀포시 대정읍,1146.0,137.47,0.03,33.2266781347046,126.251842356115
전북특별자치도 남원시 도통동,1147.0,137.38,0.03,35.4198209192706,127.400089373545
경기도 부천시 원미구 원미1동,1148.0,137.28,0.03,37.494457930809,126.788691951595
경기도 광주시 초월읍,1149.0,137.26,0.03,37.3852482375455,127.287960741314
충청북도 충주시 문화동,1150.0,137.22,0.03,36.9716759115415,127.925560081272
대전광역시 서구 만년동,1151.0,137.21,0.03,36.3675085566381,127.375023596287
경기도 광명시 광명3동,1152.0,137.13,0.03,37.4802342658118,126.856934134567
경상남도 진주시 문산읍,1153.0,137.12,0.03,35.1691538074334,128.164325231567
강원특별자치도 강릉시 연곡면,1154.0,137.11,0.03,37.8601061139786,128.836941450583
충청북도 제천시 송학면,1155.0,137.1,0.03,37.1849127480045,128.260957359603
경상남도 진주시 지수면,1156.0,137.08,0.03,35.2350536186244,128.269623700446
전라남도 화순군 백아면,1157.0,137.07,0.03,35.1680831807798,127.132292541318
부산광역시 금정구 서3동,1158.0,137.05,0.03,35.2171921288771,129.103930222536
충청남도 공주시 사곡면,1159.0,136.87,0.03,36.5021558319947,127.025302321401
울산광역시 울주군 상북면,1160.0,136.85,0.03,35.590534328272,129.091289767868
충청북도 제천시 화산동,1161.0,136.81,0.03,37.1272204163568,128.215020812152
전라남도 담양군 대전면,1162.0,136.81,0.03,35.2749568263288,126.887955574758
서울특별시 중랑구 면목4동,1163.0,136.78,0.03,37.5746895999006,127.085626342163
경상북도 봉화군 춘양면,1164.0,136.66,0.03,36.9351001058673,128.914876285021
충청남도 보령시 주산면,1165.0,136.51,0.03,36.1983157042523,126.631709063883
충청북도 제천시 봉양읍,1166.0,136.39,0.03,37.1326204511739,128.121663289581
충청북도 괴산군 괴산읍,1167.0,136.29,0.03,36.8117570694528,127.790900734488
경기도 화성시 매송면,1168.0,136.27,0.03,37.2523370989406,126.909117423432
서울특별시 마포구 성산1동,1169.0,136.13,0.03,37.5633862382559,126.907889758423
서울특별시 종로구 청운효자동,1170.0,136.1,0.03,37.5841161738353,126.97064969123
전북특별자치도 고창군 무장면,1171.0,136.09,0.03,35.4191873484974,126.560759810825
전라남도 화순군 이양면,1172.0,136.09,0.03,34.8877826253113,126.988321087824
경기도 평택시 오성면,1173.0,136.06,0.03,37.0071875964442,126.980306346674
인천광역시 강화군 강화읍,1174.0,136.01,0.03,37.748347928795,126.483733815019
경기도 부천시 원미구 상2동,1175.0,135.99,0.03,37.50054006063,126.754394911611
전라남도 해남군 현산면,1176.0,135.91,0.03,34.4598226731351,126.553543150428
경기도 안양시 동안구 평촌동,1177.0,135.81,0.03,37.3946500875002,126.977074976104
경기도 파주시 운정4동,1178.0,135.74,0.03,37.7189863489401,126.768719735373
대구광역시 수성구 황금2동,1179.0,135.61,0.03,35.8472129007332,128.623725777494
충청남도 당진시 합덕읍,1180.0,135.52,0.03,36.8099034133192,126.764042032374
울산광역시 울주군 서생면,1181.0,135.5,0.03,35.3499614459463,129.325929218322
전북특별자치도 군산시 옥도면,1182.0,135.49,0.03,35.8154621949057,126.473435206492
경상북도 성주군 금수면,1183.0,135.47,0.03,35.9195778312606,128.175787360122
대전광역시 유성구 관평동,1184.0,135.39,0.03,36.4231207490059,127.388769859047
경기도 양평군 강하면,1185.0,135.38,0.03,37.4949573777617,127.410464187932
인천광역시 남동구 구월4동,1186.0,135.37,0.03,37.4496563257391,126.72407485051
경기도 연천군 전곡읍,1187.0,135.37,0.03,38.0280339296486,127.063864039262
충청북도 충주시 신니면,1188.0,135.37,0.03,36.9955733900117,127.736394413436
충청남도 홍성군 금마면,1189.0,135.34,0.03,36.6119467125857,126.732673262743
강원특별자치도 정선군 임계면,1190.0,135.31,0.03,37.4948152077541,128.852109625413
전라남도 영광군 대마면,1191.0,135.31,0.03,35.3014371547969,126.577506495132
경기도 수원시 권선구 권선1동,1192.0,135.3,0.03,37.2577432483636,127.024583383797
전라남도 강진군 칠량면,1193.0,135.3,0.03,34.5712964702647,126.79847385783
충청남도 천안시 동남구 원성2동,1194.0,135.28,0.03,36.8014285365132,127.160833435762
대구광역시 군위군 효령면,1195.0,135.25,0.03,36.1568971001899,128.585428801378
충청북도 충주시 살미면,1196.0,135.25,0.03,36.9053897150321,127.964612737336
전라남도 장흥군 관산읍,1197.0,135.2,0.03,34.5615568543696,126.938914115797
서울특별시 강동구 성내3동,1198.0,135.16,0.03,37.5260568372238,127.13289932744
광주광역시 동구 계림1동,1199.0,135.13,0.03,35.1584986478931,126.919645974132
충청남도 보령시 대천1동,1200.0,135.03,0.03,36.3575019503494,126.608134100698
충청남도 서산시 부석면,1201.0,135.02,0.03,36.7148738592677,126.393763892659
강원특별자치도 강릉시 옥계면,1202.0,134.95,0.03,37.6126632423991,129.0379307125
전라남도 장성군 북이면,1203.0,134.71,0.03,35.4287359931997,126.808685241937
강원특별자치도 영월군 남면,1204.0,134.66,0.03,37.1865451028246,128.404493044827
전북특별자치도 전주시 덕진구 금암1동,1205.0,134.65,0.03,35.8374293438766,127.133129080351
전라남도 담양군 월산면,1206.0,134.61,0.03,35.3402210254092,126.954737011095
서울특별시 강남구 수서동,1207.0,134.57,0.03,37.4868187699686,127.105426218127
전라남도 함평군 월야면,1208.0,134.51,0.03,35.1801007842804,126.632254157841
경상북도 문경시 산양면,1209.0,134.41,0.03,36.6117474414138,128.258727920561
전라남도 완도군 약산면,1210.0,134.4,0.03,34.3936128447414,126.898182301264
전라남도 강진군 병영면,1211.0,134.38,0.03,34.7168936366545,126.812723648912
경기도 수원시 장안구 송죽동,1212.0,134.23,0.03,37.3005053421739,127.006983971536
경기도 수원시 권선구 평동,1213.0,134.22,0.03,37.2580664266839,126.994138199612
대구광역시 동구 신천3동,1214.0,134.18,0.03,35.8753979272728,128.623654250842
경상북도 영주시 문수면,1215.0,134.16,0.03,36.7721317075335,128.630434039721
전라남도 신안군 흑산면,1216.0,133.99,0.03,34.6830172147539,125.427369709808
강원특별자치도 강릉시 성산면,1217.0,133.94,0.03,37.7187235115627,128.832100896917
전라남도 해남군 북평면,1218.0,133.9,0.03,34.4081146179151,126.625398351305
광주광역시 남구 봉선1동,1219.0,133.89,0.03,35.1293501662009,126.906719338494
서울특별시 서초구 양재1동,1220.0,133.8,0.03,37.4716393313202,127.026728803944
강원특별자치도 삼척시 가곡면,1221.0,133.76,0.03,37.1497538953609,129.205212030994
충청북도 영동군 영동읍,1222.0,133.72,0.03,36.1711011133666,127.776028621546
경기도 고양시 덕양구 창릉동,1223.0,133.64,0.03,37.6464180274595,126.899284446955
전라남도 광양시 광양읍,1224.0,133.64,0.03,34.9733957674245,127.581009833264
충청남도 공주시 우성면,1225.0,133.48,0.03,36.4709499920009,127.049709589199
충청남도 당진시 고대면,1226.0,133.38,0.03,36.9260417412938,126.596893375233
경상북도 포항시 북구 송라면,1227.0,133.38,0.03,36.2288578954538,129.357010374998
강원특별자치도 동해시 천곡동,1228.0,133.36,0.03,37.5228778892452,129.116146826239
부산광역시 남구 용당동,1229.0,133.29,0.03,35.1204268067615,129.098503120017
강원특별자치도 영월군 한반도면,1230.0,133.26,0.03,37.2367970270269,128.328378893623
전북특별자치도 전주시 덕진구 우아1동,1231.0,133.24,0.03,35.8498561266479,127.15955839816
경상북도 경주시 서면,1232.0,133.22,0.03,35.8913027390607,129.052527754579
부산광역시 해운대구 좌1동,1233.0,133.19,0.03,35.1708713609406,129.174215536869
경상북도 문경시 문경읍,1234.0,133.19,0.03,36.7372964073235,128.107044342103
충청남도 예산군 대술면,1235.0,133.08,0.03,36.6575934921149,126.892194567896
경상남도 거제시 고현동,1236.0,133.08,0.03,34.8822808816063,128.618381262237
전라남도 고흥군 동강면,1237.0,133.07,0.03,34.779361674812,127.333952729019
경기도 포천시 선단동,1238.0,133.05,0.03,37.8541346428758,127.159166102123
경상북도 영천시 중앙동,1239.0,133.04,0.03,35.9733904116344,128.929802111294
대구광역시 군위군 부계면,1240.0,133.03,0.03,36.1009043121551,128.664200821459
충청북도 청주시 상당구 가덕면,1241.0,133.01,0.03,36.5535696977216,127.548827630272
강원특별자치도 춘천시 동면,1242.0,133.0,0.03,37.910341608957,127.781091988381
경상남도 고성군 영오면,1243.0,132.97,0.03,35.1078274712066,128.237656734178
강원특별자치도 양구군 해안면,1244.0,132.96,0.03,38.2851684890133,128.137124728997
충청남도 부여군 석성면,1245.0,132.87,0.03,36.2532714867199,127.002341042089
전라남도 여수시 남면,1246.0,132.86,0.03,34.5094358866245,127.766546045179
부산광역시 해운대구 우1동,1247.0,132.74,0.03,35.162890635518,129.158109075137
대구광역시 수성구 범어2동,1248.0,132.64,0.03,35.8622885566482,128.631073997717
부산광역시 사상구 모라1동,1249.0,132.52,0.03,35.1868937481476,128.989980445485
전북특별자치도 진안군 주천면,1250.0,132.38,0.03,35.9752524899672,127.42547846477
경상북도 영양군 입암면,1251.0,132.38,0.03,36.5931432595205,129.090328544709
서울특별시 용산구 원효로1동,1252.0,132.34,0.03,37.5373284451334,126.967712666408
충청남도 태안군 태안읍,1253.0,132.3,0.03,36.7576735242424,126.296315451208
충청남도 홍성군 구항면,1254.0,132.27,0.03,36.5878102156087,126.610817008219
전라남도 영암군 덕진면,1255.0,132.21,0.03,34.818877550246,126.697025928761
경기도 성남시 수정구 신흥3동,1256.0,132.2,0.03,37.4434875357522,127.148813337522
전라남도 여수시 율촌면,1257.0,132.17,0.03,34.8819390865648,127.578584668422
경상남도 함양군 수동면,1258.0,132.17,0.03,35.52209943141,127.78774961991
경기도 광주시 경안동,1259.0,132.11,0.03,37.4109187336633,127.257276415026
경기도 이천시 율면,1260.0,131.95,0.03,37.0943111866069,127.546453484555
경상북도 상주시 화서면,1261.0,131.94,0.03,36.4454508619972,127.951396803964
경기도 군포시 금정동,1262.0,131.88,0.03,37.365396718072,126.939356947385
강원특별자치도 인제군 남면,1263.0,131.77,0.03,37.9659219985446,128.08336017963
경기도 이천시 신둔면,1264.0,131.71,0.03,37.3062420303844,127.404039913146
울산광역시 울주군 청량읍,1265.0,131.7,0.03,35.4932938697985,129.269350570181
경상남도 진주시 일반성면,1266.0,131.67,0.03,35.1712791717551,128.277166572225
부산광역시 사하구 구평동,1267.0,131.65,0.03,35.0819025270167,128.987803598337
전북특별자치도 완주군 소양면,1268.0,131.62,0.03,35.8560730202613,127.233391196792
충청남도 서천군 비인면,1269.0,131.52,0.03,36.1420772120912,126.601355108792
전라남도 장흥군 유치면,1270.0,131.52,0.03,34.8022918450537,126.838985422098
울산광역시 남구 삼호동,1271.0,131.51,0.03,35.5499872958604,129.266017087014
경상북도 안동시 남후면,1272.0,131.34,0.03,36.5236707126654,128.689985250648
전라남도 장흥군 회진면,1273.0,131.33,0.03,34.4816198300463,126.93958206404
경기도 이천시 마장면,1274.0,131.32,0.03,37.2489295288459,127.357967852826
전북특별자치도 정읍시 입암면,1275.0,131.32,0.03,35.5037572915116,126.793190936821
전북특별자치도 순창군 동계면,1276.0,131.29,0.03,35.441236440353,127.242897466141
경상남도 사천시 동서금동,1277.0,131.28,0.03,34.9300804026945,128.08430501849
제주특별자치도 제주시 이호동,1278.0,131.28,0.03,33.4989539176533,126.457872160058
전라남도 곡성군 석곡면,1279.0,131.25,0.03,35.1329306334753,127.25410906693
충청남도 부여군 홍산면,1280.0,131.14,0.03,36.2167349157019,126.760364101198
강원특별자치도 정선군 북평면,1281.0,131.13,0.03,37.4488891078994,128.670490518986
대전광역시 대덕구 회덕동,1282.0,130.93,0.03,36.3762609375681,127.421460461617
전북특별자치도 임실군 운암면,1283.0,130.87,0.03,35.6606460494288,127.160440115153
제주특별자치도 제주시 삼도1동,1284.0,130.84,0.03,33.5041154033509,126.517362400658
경기도 수원시 영통구 영통3동,1285.0,130.74,0.03,37.2495485190412,127.073823313246
충청북도 괴산군 연풍면,1286.0,130.72,0.03,36.7664527053411,128.000716050902
경기도 연천군 장남면,1287.0,130.68,0.03,37.9818271510522,126.884271824631
경상북도 울진군 평해읍,1288.0,130.59,0.03,36.7280700465526,129.441352120015
경기도 용인시 처인구 양지면,1289.0,130.55,0.03,37.235472908635,127.279848670922
전북특별자치도 전주시 덕진구 인후2동,1290.0,130.54,0.03,35.8398509609797,127.146357881517
경기도 파주시 장단면,1291.0,130.52,0.03,37.8673872474671,126.713896328482
충청남도 논산시 연무읍,1292.0,130.51,0.03,36.1251549263367,127.098985768452
강원특별자치도 정선군 화암면,1293.0,130.46,0.03,37.3401338968677,128.787796810301
충청북도 청주시 상당구 문의면,1294.0,130.46,0.03,36.5178087209196,127.496187881654
경상북도 문경시 점촌1동,1295.0,130.38,0.03,36.5986324727539,128.197770542117
충청남도 당진시 신평면,1296.0,130.37,0.03,36.8853839433699,126.773564831775
서울특별시 양천구 신정4동,1297.0,130.34,0.03,37.523365702176,126.858698011461
부산광역시 해운대구 중1동,1298.0,130.31,0.03,35.1625326507826,129.164231561405
전북특별자치도 정읍시 산외면,1299.0,130.19,0.03,35.6214602593503,127.042043165244
전라남도 광양시 광영동,1300.0,130.15,0.03,34.9630703961993,127.725036610514
경기도 시흥시 신천동,1301.0,130.07,0.03,37.4355555341516,126.781870213243
경기도 포천시 포천동,1302.0,129.97,0.03,37.8982801816562,127.199918850892
부산광역시 남구 문현4동,1303.0,129.95,0.03,35.1363401012896,129.06923529122
경상남도 남해군 이동면,1304.0,129.91,0.03,34.7994326707676,127.954674192293
경상북도 상주시 낙동면,1305.0,129.9,0.03,36.3749532105945,128.248162010289
제주특별자치도 제주시 오라동,1306.0,129.9,0.03,33.4951309224085,126.511579851714
충청북도 괴산군 청안면,1307.0,129.89,0.03,36.7719839311622,127.639674461441
전라남도 여수시 삼산면,1308.0,129.8,0.03,34.0256926025774,127.311945580817
경상북도 상주시 청리면,1309.0,129.79,0.03,36.33861531399,128.130596925326
경상남도 산청군 단성면,1310.0,129.72,0.03,35.2988594519432,127.95765410323
전라남도 순천시 덕연동,1311.0,129.67,0.03,34.9483217212493,127.510726551755
전라남도 순천시 승주읍,1312.0,129.63,0.03,35.0144261926016,127.389865992475
경상북도 영주시 평은면,1313.0,129.63,0.03,36.7584268901583,128.688462041148
충청북도 괴산군 장연면,1314.0,129.61,0.03,36.8242290524119,127.955209175622
