연도,도로종류,지점번호,호선,구간,차로,도/시,시/군,읍/면,동/리,구분, AADT ,XCODE,YCODE
2024,2,1919-002,19,미원면-대사리,2,충북,청주,미원,미원,수시," 5,700 ",36.63936,127.66373
2024,2,5912-000,59,산양면-단양읍,2,경북,문경,산북,서중,수시," 4,304 ",36.64321,128.25035
2024,3,0511-03 ,511,미원면-내수읍,2,충북,청주,미원,내산,수시," 2,754 ",36.64547,127.65766
2024,2,4001-004,40,덕산면-갈산면,2,충남,예산,덕산,사천,상시," 3,688 ",36.64566,126.61045
2024,3,0696-03 ,696,정봉동-강서동,4,충북,청주,흥덕,지동,수시," 31,253 ",36.64569,127.39767
2024,3,0511-06 ,511,미원리-수산리,4,충북,청주,미원,내산,수시, 815 ,36.64611,127.65287
2024,3,0920-14 ,920,청기면-석보면,2,경북,영양,영양,현,수시," 1,098 ",36.64679,129.11848
2024,1,00130,1,청주IC-옥산하이패스IC,6,충북,청주,옥산,덕촌,수시," 98,647 ",36.64694,127.37509
2024,3,0508-18 ,508,옥산면-덕촌리,4,충북,청주,옥산,덕촌,수시," 29,853 ",36.64819,127.36799
2024,2,2802-000,28,영주시-예천읍,4,경북,예천,예천,동본,수시," 7,790 ",36.64977,128.47392
2024,2,2105-001,21,홍성읍-예산면,4,충남,예산,응봉,지석,상시," 16,822 ",36.65042,126.75712
2024,3,0512-08 ,512,청주시-낭성면,4,충북,청주,낭성,현암,수시," 9,722 ",36.65081,127.55154
2024,1,01517,15,홍성IC-해미IC,4,충남,홍성,갈산,행산,수시," 44,132 ",36.65203,126.55829
2024,3,0602-09 ,602,홍북면-오가면,4,충남,홍성,홍북,산수,수시," 8,251 ",36.65456,126.72624
2024,3,0922-01 ,922,가은읍-완장리,2,경북,문경,가은,왕릉,수시," 1,573 ",36.65468,128.05766
2024,2,0127-003,1,쌍전리-행정리,4,충남,세종,전동,석곡,수시," 19,490 ",36.6548,127.25941
2024,3,0696-02 ,696,옥산면-정봉동,2,충북,청주,흥덕,신촌,수시," 36,551 ",36.65591,127.38656
2024,3,0928-04 ,928,예천읍-예천IC,4,경북,예천,예천,동본,수시," 8,236 ",36.65652,128.4709
2024,2,3711-004,37,대야리-부흥리,2,충북,괴산,청천,청천,수시," 2,990 ",36.65719,127.74273
2024,3,0619-08 ,619,응봉면-삽교읍,2,충남,예산,응봉,증곡,수시," 4,996 ",36.6574,126.76812
2024,1,03000-4,30,예산수덕사IC-신양IC,4,충남,예산,오가 ,월곡,수시," 28,401 ",36.65937,126.80464
2024,3,0918-07 ,918,동부리-무창리,2,경북,영양,영양,하원,수시," 2,641 ",36.65937,129.13483
2024,3,0508-07 ,508,덕촌리-가락리,4,충북,청주,흥덕,신촌,수시," 24,030 ",36.6603,127.38217
2024,3,0619-02 ,619,대흥면-응봉면,2,충남,예산,응봉,노화,수시," 3,944 ",36.66096,126.76324
2024,3,0920-07 ,920,청기면-석보면,2,경북,영양,영양,서부,수시," 1,483 ",36.66164,129.10573
2024,2,3511-002,35,안동시-오미리,2,경북,안동,와룡,가야,수시," 3,682 ",36.66207,128.77617
2024,3,0507-03 ,507,옥산면-오창읍,2,충북,청주,옥산,오산,수시," 20,513 ",36.66298,127.37696
2024,2,3712-000,37,대야리-부흥리,2,충북,괴산,청천,청천,수시," 2,848 ",36.66358,127.74271
2024,5,32-06   ,32,미원면-청천면,2,충북,괴산,청천,청천,수시," 3,779 ",36.66433,127.72118
2024,3,0933-02 ,933,예안면-재산면,2,경북,안동,예안,정산,수시," 1,122 ",36.66687,128.88896
2024,2,2105-002,21,홍성읍-예산면,4,충남,예산,오가,월곡,수시," 26,676 ",36.67034,126.77976
2024,5,32-11   ,32,송면리-화북면,2,충북,괴산,청천,송면,수시," 1,831 ",36.6715,127.86295
2024,5,49-41   ,49,송면삼거리-송정삼거리,2,충북,괴산,청천,송면,수시," 1,714 ",36.67371,127.86151
2024,2,3206-000,32,예산읍-유구읍,4,충남,예산,대술,시산,수시," 9,043 ",36.67494,126.87425
2024,3,0517-01 ,517,청천면-율지리,2,충북,괴산,청천,송면,수시, 664 ,36.67523,127.86367
2024,5,32-07   ,32,금평리-송면리,2,충북,괴산,청천,금평,수시," 2,484 ",36.67524,127.75831
2024,3,0923-12 ,923,대하리-가좌리,2,경북,문경,산북,이곡,수시," 2,037 ",36.67723,128.26328
2024,3,0609-02 ,609,홍북면-덕산면,6,충남,예산,삽교,신,수시," 3,769 ",36.6774,126.67251
2024,3,0933-03 ,933,예안면-재산면,2,경북,안동,예안,태곡,수시, 721 ,36.67779,128.90913
2024,2,0128-002,1,쌍전리-행정리,4,충남,세종,전의,유천,수시," 21,091 ",36.67996,127.18131
2024,3,0935-07 ,935,예안면-도산면,2,경북,안동,예안,태곡,수시, 395 ,36.68145,128.89419
2024,2,1720-003,17,대전시-청주시,4,충북,청주,청원,정상,수시," 33,926 ",36.68208,127.45905
2024,5,32-12   ,32,금평리-송면리,2,충북,괴산,청천,도원,수시," 1,134 ",36.68289,127.78595
2024,2,0321-001,3,함창읍-연풍면,4,경북,문경,마성,오천,수시," 13,021 ",36.68344,128.12596
2024,3,0592-07 ,592,율량동-구성리,4,충북,청주,내수,구성,수시," 19,656 ",36.68421,127.50646
2024,2,2105-003,21,홍성읍-예산면,4,충남,예산,예산,산성,수시," 25,090 ",36.68448,126.81894
2024,3,0901-02 ,901,가은읍-마성면,2,경북,문경,마성,정,수시," 2,987 ",36.68498,128.10566
2024,3,0623-03 ,623,대덕리-행정리,2,충남,천안,광덕,행정,수시," 2,320 ",36.68512,127.15201
2024,2,1919-003,19,미원면-대사리,2,충북,청주,미원,기암,수시," 2,748 ",36.68545,127.71101
2024,3,0629-03 ,629,유구읍-광덕면,2,충남,천안,광덕,보산원,수시," 3,265 ",36.68546,127.07872
2024,2,4502-000,45,덕산면-오가면,4,충남,예산,오가,좌방,상시," 17,897 ",36.68623,126.77067
2024,3,0507-02 ,507,옥산면-오창읍,2,충북,청주,옥산,국사,수시," 19,610 ",36.68629,127.36543
2024,1,02530,25.2,정안IC-남풍세IC,4,충남,공주,정안,사현,수시," 72,621 ",36.68673,127.11827
2024,3,0928-01 ,928,월전리-옹천리,2,경북,안동,북후,옹천,수시, 942 ,36.68702,128.68798
2024,2,4501-000,45,해미면-덕산면,4,충남,서산,해미,대곡,상시," 10,661 ",36.6872,126.57837
2024,1,00130-1,1,옥산하이패스IC-옥산JCT,6,충북,천안,수신,장산,수시," 100,240 ",36.68889,127.35683
2024,2,5912-001,59,산양면-단양읍,2,경북,문경,산북,내화,상시," 1,511 ",36.69031,128.27638
2024,2,4502-001,45,덕산면-오가면,4,충남,예산,삽교,역,수시," 11,416 ",36.69035,126.70319
2024,2,3115-000,31,월전리-문삼리,2,경북,영양,일월,곡강,수시," 4,600 ",36.69198,129.12496
2024,2,3713-000,37,대야리-부흥리,2,충북,괴산,청천,금평,수시," 1,716 ",36.69228,127.74848
2024,2,0515-001,5,안동시-영주시,4,경북,안동,북후,옹천,수시," 9,120 ",36.6933,128.70841
2024,2,2922-001,29,갈산면-해미면,4,충남,서산,고북,신상,수시," 5,822 ",36.69343,126.54012
2024,2,2518-006,25,오동동-구성리,4,충북,청주,내수,구성,수시," 31,846 ",36.69357,127.51163
2024,2,0129-001,1,행정리-천안시,6,충남,세종,소정,운당,상시," 42,730 ",36.69559,127.15435
2024,3,0920-08 ,920,예안면-청기면,2,경북,안동,예안,인계,수시, 213 ,36.69643,128.93715
2024,2,7720-001,77,방축리-동호리,4,충남,태안,남,진산,상시," 10,066 ",36.69795,126.28686
2024,1,03523,35,서청주IC-오창IC,4,충북,청주,흥덕,향정,수시," 72,760 ",36.69853,127.42854
2024,2,4001-008,40,합덕읍-덕산면,4,충남,예산,덕산,읍내,수시," 11,181 ",36.69907,126.67371
2024,3,0935-03 ,935,도산면-평은면,2,경북,안동,도산,서부,수시, 500 ,36.6992,128.8081
2024,2,2106-003,21,예산면-신례원,4,충남,예산,예산,발연,상시," 17,647 ",36.70035,126.82932
2024,2,2802-002,28,영주시-예천읍,4,경북,예천,감천,덕율,수시," 9,540 ",36.70233,128.50857
2024,3,0928-05 ,928,평은면-녹전면,2,경북,영주,평은,지곡,수시," 1,796 ",36.70264,128.72291
2024,3,0645-07 ,645,대술면-도고면,2,충남,아산,도고,농은,수시," 1,534 ",36.70324,126.91922
2024,3,0508-02 ,508,가락리-구룡리,6,충북,청주,오창,각,수시," 35,450 ",36.70326,127.42639
2024,3,0927-08 ,927,예천읍-올산리,2,경북,예천,용문,대제,수시," 3,897 ",36.70472,128.44451
2024,2,3512-000,35,안동시-오미리,2,경북,안동,도산,동부,수시," 2,770 ",36.70474,128.81822
2024,3,0693-06 ,693,수신면-병천면,2,충남,천안,수신,백자,수시," 3,126 ",36.70477,127.27392
2024,3,0540-03 ,540,오창면-외평동,6,충북,청주,오창,농소,수시," 41,483 ",36.70674,127.44018
2024,3,0918-06 ,918,재산면-일월면,2,경북,영양,일월,도계,수시," 1,698 ",36.70737,129.11547
2024,3,0540-04 ,540,외평동-북이면,6,충북,청주, ,외평,수시," 20,081 ",36.70796,127.47781
2024,2,3608-000,36,청주시-증평읍,4,충북,청주,내수,풍정,수시," 35,007 ",36.70828,127.54556
2024,3,0592-03 ,592,증평읍-청안면,2,충북,괴산,청안,부흥,수시," 1,614 ",36.70831,127.72856
2024,3,0609-03 ,609,덕산면-원평리,4,충남,예산,덕산,북문,수시," 3,055 ",36.70919,126.66762
2024,3,0511-05 ,511,미원면-내수읍,2,충북,청주,내수,초정,수시," 2,687 ",36.70925,127.61105
2024,2,0715-001,7,영덕읍-평해읍,4,경북,울진,평해,학곡,수시," 13,177 ",36.71157,129.44371
2024,1,03200,32,옥산JC-서오창IC,4,충북,청주,옥산,호죽,수시," 17,128 ",36.71294,127.38277
2024,5,69-16   ,69,창수면-온정면,2,경북,울진,온정,소태,수시, 914 ,36.71328,129.34564
2024,2,1721-000,17,청주시-진천읍,6,충북,청주,오창,가곡,상시," 41,836 ",36.71571,127.47145
2024,3,0511-02 ,511,미원면-내수읍,4,충북,청주,내수,학평,수시," 16,387 ",36.71655,127.54487
2024,3,0928-02 ,928,기곡리-월전리,2,경북,영주,문수,조제,수시, 467 ,36.71676,128.59964
2024,3,0928-03 ,928,동로면-예천읍,2,경북,문경,동로,수평,수시, 440 ,36.7187,128.30588
2024,2,8801-002,88,창수면-화지리,2,경북,울진,온정,소태,상시," 2,441 ",36.71876,129.35364
2024,1,03523-1,35,오창IC-오창JCT,4,충북,청원,오창,상평,수시," 71,072 ",36.71918,127.44575
2024,3,0540-05 ,540,오창면-외평동,4,충북,청주,오창,구룡,수시," 29,091 ",36.71951,127.41246
2024,2,0321-002,3,함창읍-연풍면,4,경북,문경,문경,마원,수시," 11,786 ",36.72192,128.10434
2024,2,0516-000,5,안동시-영주시,4,경북,영주,평은,오운,수시," 10,356 ",36.72194,128.71795
2024,3,0616-03 ,616,대술면-송악면,2,충남,아산,송악,역촌,수시," 4,030 ",36.72211,126.99836
2024,2,3609-000,36,청주시-증평읍,4,충북,청주,북이,서당,상시," 31,574 ",36.7235,127.55372
2024,2,2923-000,29,해미면-서산시,4,충남,서산,해미,억대,상시," 19,702 ",36.72496,126.5301
2024,2,4001-009,40,합덕읍-덕산면,4,충남,예산,봉산,효교,상시," 10,700 ",36.72622,126.68901
2024,3,0533-16 ,533,덕평리-부성리,2,충북,괴산,청천,덕평,수시, 988 ,36.7276,127.80028
2024,1,04508-4,45,문경새재IC-연풍IC,4,경북,문경,마성,남호,수시," 55,009 ",36.72932,128.09023
2024,1,02530-1,25.2,남풍세IC-남천안IC,4,충남,천안,풍세,가송,수시," 59,859 ",36.73205,127.15176
2024,2,2802-001,28,영주시-예천읍,4,경북,예천,감천,포,수시," 7,283 ",36.73238,128.53474
2024,3,0507-08 ,507,가좌리-성산리,4,충북,청주,오창,가좌,수시," 18,275 ",36.73374,127.37274
2024,1,00130-2,1,옥산JCT-목천IC,6,충북,청주,옥산,수락,수시," 104,375 ",36.73426,127.28853
2024,2,2106-007,21,예산면-신례원,4,충남,예산,예산,궁평,수시," 19,367 ",36.73429,126.85376
2024,1,03000-3,30,고덕IC-예산수덕사IC,4,충남,예산,고덕,대천,수시," 23,754 ",36.73484,126.72797
2024,2,4301-004,43,소정면-배방읍,4,충남,천안,풍세,보성,상시," 53,660 ",36.73568,127.12299
2024,2,1920-003,19,미원면-대사리,2,충북,괴산,청천,부성,수시," 2,936 ",36.73583,127.7334
2024,3,0629-02 ,629,광덕면-풍세면,4,충남,천안,풍세,보성,수시," 18,346 ",36.73593,127.12698
2024,3,0696-01 ,696,탑원리-다회리,4,충남,천안,병천,송정,수시," 19,482 ",36.73661,127.33203
2024,3,0508-03 ,508,구룡리-장대리,4,충북,청주,오창,주성,수시," 25,741 ",36.73669,127.45707
2024,3,0540-02 ,540,외평동-북이면,2,충북,청주,북이,신대,수시," 4,488 ",36.73738,127.53569
2024,2,0323-002,3,함창읍-연풍면,4,경북,문경,문경,진안,상시," 9,340 ",36.73871,128.08594
2024,2,3903-000,39,유구읍-아산시,2,충남,아산,송악,외암,수시," 13,031 ",36.73927,127.01329
2024,3,0618-02 ,618,봉산면-예산읍,2,충남,예산,고덕,구만,수시," 3,979 ",36.73945,126.73462
2024,3,0507-07 ,507,성산리-장대리,2,충북,청주,오창,장대,수시," 10,043 ",36.74068,127.45102
2024,3,0901-06 ,901,상리-동로면,2,경북,문경,문경,고요,수시," 2,909 ",36.74217,128.1435
2024,3,0928-06 ,928,온혜리-가송리,2,경북,안동,도산,온혜,수시, 587 ,36.74266,128.83506
2024,3,0915-01 ,915,평은면-상운면,2,경북,영주,평은,오운,수시," 2,798 ",36.74424,128.7243
2024,1,03201,32,서오창IC-오창JC,4,충북,청주,오창,성산,수시," 26,038 ",36.74504,127.44435
2024,2,3116-000,31,월전리-문삼리,2,경북,영양,일월,칠성,수시," 1,853 ",36.74509,129.161
2024,1,03524,35,오창JCT-증평IC,4,충북,청원,오창,장대,수시," 84,232 ",36.74572,127.46923
2024,3,0901-12 ,901,우곡리-오현리,2,경북,예천,은풍,우곡,수시," 1,948 ",36.74586,128.44333
2024,5,96-14   ,96,근홍면-태안읍,2,충남,태안,근홍,두야,수시," 12,316 ",36.7463,126.2479
2024,3,0533-17 ,533,부성리-화산리,2,충북,괴산,청안,장암,수시, 562 ,36.74671,127.72345
2024,2,2106-004,21,신례원-신창면,4,충남,아산,도고,금산,상시," 28,964 ",36.74848,126.88013
2024,2,3206-001,32,거산리-신례원,4,충남,예산,신암,계촌,수시," 6,187 ",36.74981,126.83799
2024,3,0623-07 ,623,아산시-대덕리,2,충남,아산,배방,중,수시," 6,971 ",36.75033,127.04137
2024,3,0619-11 ,619,고덕면-면천면,2,충남,예산,고덕,대천,수시," 2,290 ",36.75187,126.7001
2024,3,0623-05 ,623,행목리-좌부동,2,충남,아산, ,신인,수시," 9,152 ",36.75191,126.9817
2024,2,3513-000,35,안동시-오미리,2,경북,안동,도산,온혜,상시," 1,361 ",36.75288,128.83399
2024,1,05514,55,예천IC-영주IC,4,경북,예천,보문,작곡,수시," 23,058 ",36.75302,128.57671
2024,2,3202-001,32,만리포-태안읍,4,충남,태안,태안,장산,수시," 14,773 ",36.75343,126.28219
2024,3,0508-14 ,508,장대리-증평IC,4,충북,청주,오창,유리,수시," 13,673 ",36.75346,127.48051
2024,2,8801-000,88,창수면-화지리,2,경북,영양,일월,문암,수시," 1,293 ",36.75348,129.16827
2024,2,0715-000,7,평해읍-근남면,4,경북,울진,기성,황보,상시," 11,293 ",36.75364,129.45621
2024,2,2107-001,21,신창면-천안시,4,충남,아산, ,좌부,수시," 36,549 ",36.75409,127.02753
2024,2,2109-000,21,천안시-병천면,4,충남,천안,성남,화성,수시," 27,740 ",36.75522,127.2706
2024,3,0645-05 ,645,도고면-선장면,2,충남,아산,도고,신언,수시," 4,521 ",36.75561,126.86738
2024,2,2106-006,21,신창면-천안시,4,충남,아산,신창,황산,상시," 29,734 ",36.75627,126.96164
2024,2,3413-001,34,대덕리-연풍면,4,충북,괴산,연풍,삼풍,수시," 9,798 ",36.75637,127.98898
2024,3,0592-08 ,592,신대리-금암리,4,충북,청주,북이,금암,수시," 10,382 ",36.75658,127.54972
2024,2,5912-002,59,산양면-단양읍,2,경북,문경,동로,간송,수시," 1,767 ",36.75763,128.3187
2024,2,3201-000,32,만리포-태안읍,4,충남,태안,소원,신덕,상시," 6,588 ",36.75792,126.18913
2024,3,0609-08 ,609,덕산면-원평리,2,충남,서산,운산,원평,수시," 1,874 ",36.75857,126.63405
2024,1,01518,15,해미IC-서산IC,4,충남,서산,해미,황락,수시," 40,755 ",36.75859,126.57048
2024,3,0917-02 ,917,영양읍-수비면,2,경북,영양,수비,오기,수시, 667 ,36.75868,129.20658
2024,2,3202-002,32,태안읍-서산시,4,충남,태안,태안,인평,수시," 26,202 ",36.75925,126.33928
2024,2,2106-005,21,신례원-신창면,4,충남,아산,도고,향산,수시," 30,977 ",36.75954,126.91301
2024,3,0649-02 ,649,창리-서산시,4,충남,서산,인지,둔당,수시," 15,400 ",36.75963,126.43015
2024,2,0130-000,1,행정리-천안시,4,충남,천안,목천,삼성,수시," 24,639 ",36.76035,127.17126
2024,1,02531,25.2,남천안IC-천안JCT,4,충남,천안,목천,삼성,수시," 64,160 ",36.76272,127.17277
2024,2,8801-001,88,창수면-화지리,2,경북,영양,수비,신원,수시, 723 ,36.76318,129.20807
2024,1,03204,32,서천안IC-천안JCT,4,충남,천안,동남,구룡,수시," 27,379 ",36.7634,127.16237
2024,2,2109-003,21,천안시-병천면,4,충남,천안,목천,운전,수시," 37,069 ",36.76405,127.24084
2024,3,0901-11 ,901,동로면-상리면,2,경북,예천,효자,사곡,수시, 545 ,36.76501,128.41151
2024,2,0519-001,5,안동시-영주시,4,경북,영주,이산,운문,상시," 9,792 ",36.76527,128.68054
2024,2,3413-000,34,대덕리-연풍면,4,충북,괴산,연풍,적석,수시," 7,499 ",36.7653,127.94961
2024,3,0511-01 ,511,내수읍-초평면,2,충북,청주,북이,석성,수시," 9,530 ",36.76614,127.51068
2024,2,1722-002,17,청주시-진천읍,4,충북,진천,문백,도하,수시," 42,887 ",36.76658,127.44514
2024,1,00131,1,목천IC-천안JCT,6,충남,천안,성남,용원,수시," 113,437 ",36.76663,127.20144
2024,3,0917-03 ,917,수비면-서면,2,경북,영양,수비,발리,수시, 641 ,36.76884,129.20775
2024,3,0592-02 ,592,증평읍-청안면,2,충북,괴산,청안,금신,수시," 2,632 ",36.76896,127.63944
2024,3,0691-05 ,691,전의면-목계면,2,충남,천안,목천,신계,수시," 10,887 ",36.76947,127.20669
2024,1,03203,32,아산현충사IC-서천안IC,4,충남,아산,배방,세교,수시," 22,366 ",36.77049,127.09597
2024,3,0592-01 ,592,증평읍-청안면,4,충북,증평,증평,용강,수시," 6,253 ",36.77244,127.6109
2024,3,0623-02 ,623,신창면-아산시,2,충남,아산,신창,읍내,수시," 14,905 ",36.77244,126.93449
2024,2,2109-005,21,천안시-병천면,6,충남,천안,목천,신계,수시," 34,686 ",36.77542,127.21831
2024,2,1920-001,19,미원면-대사리,2,충북,괴산,문광,신기,상시," 3,778 ",36.77576,127.76076
2024,3,0540-01 ,540,내수면-증평읍,2,충북,증평,증평,증평,수시," 5,537 ",36.77592,127.59894
2024,3,0517-02 ,517,청천면-율지리,2,충북,괴산,칠성,태성,수시, 828 ,36.77593,127.8881
2024,3,0517-05 ,517,쌍곡삼거리-쌍곡2교차로,2,충북,괴산,칠설,태성,수시," 1,488 ",36.77603,127.88956
2024,2,3205-002,32,거산리-신례원,4,충남,당진,합덕,신석,수시," 7,408 ",36.77622,126.78541
2024,2,2109-004,21,병천면-진천읍,2,충남,천안,동,동산,수시," 18,358 ",36.77682,127.34815
2024,3,0508-17 ,508,증평IC-용기리,4,충북,진천,초평,용기,수시," 19,007 ",36.77727,127.54912
2024,3,0918-04 ,918,재산면-일월면,2,경북,봉화,재산,남면,수시, 455 ,36.77894,128.95581
2024,2,5912-003,59,산양면-단양읍,2,경북,문경,동로,적성,수시, 893 ,36.77997,128.31958
2024,1,00131-1,1,천안JCT-천안IC,8,충남,천안,목천,응원,수시," 163,427 ",36.78003,127.17534
2024,2,0323-001,3,연풍면-충주시,4,충북,괴산,연풍,원풍,수시," 4,520 ",36.78105,128.01638
2024,2,3412-000,34,대덕리-연풍면,4,충북,괴산,칠성,사평,수시," 12,007 ",36.78186,127.88189
