행정구역,순위,2023년 수(명),비율(%),lat,lon
인천광역시 계양구 작전서운동,324.0,33322.0,0.06,37.5280575016558,126.736398237283
서울특별시 강동구 천호2동,325.0,33311.0,0.06,37.5423772043678,127.128329732293
경기도 양평군 양평읍,326.0,33233.0,0.06,37.4864297288723,127.493513635969
대전광역시 유성구 구즉동,327.0,33217.0,0.06,36.4404644334123,127.383783874177
서울특별시 광진구 광장동,328.0,33044.0,0.06,37.5468565308903,127.103025712709
서울특별시 송파구 잠실2동,329.0,32990.0,0.06,37.5119166362261,127.088540619051
경상남도 진주시 충무공동,330.0,32946.0,0.06,35.1748715455863,128.150373801935
서울특별시 중랑구 면목본동,331.0,32935.0,0.06,37.5872805191923,127.087488538133
서울특별시 구로구 구로5동,332.0,32890.0,0.06,37.500123666657,126.889352949931
서울특별시 강동구 암사1동,333.0,32884.0,0.06,37.5515625771126,127.132682054831
경기도 안양시 동안구 관양동,334.0,32881.0,0.06,37.4060457499298,126.961457538379
경기도 화성시 동탄8동,335.0,32862.0,0.06,37.1622994289636,127.105275554349
서울특별시 강서구 가양1동,336.0,32860.0,0.06,37.5694972894276,126.844728733334
경기도 광주시 광남1동,337.0,32857.0,0.06,37.3943514091376,127.228932963503
경기도 성남시 분당구 운중동,338.0,32833.0,0.06,37.390471221413,127.077769102887
대구광역시 달서구 도원동,339.0,32831.0,0.06,35.8074811635162,128.532179565126
경기도 성남시 중원구 성남동,340.0,32790.0,0.06,37.4353291482243,127.138944267643
충청남도 당진시 당진1동,341.0,32759.0,0.06,36.8931857914658,126.627123453099
경기도 용인시 처인구 포곡읍,342.0,32744.0,0.06,37.2777941589241,127.230843636904
서울특별시 중랑구 묵1동,343.0,32737.0,0.06,37.6124136763103,127.078484387322
경기도 광주시 광남2동,344.0,32713.0,0.06,37.3890337007893,127.229802104942
경기도 수원시 영통구 망포2동,345.0,32639.0,0.06,37.2393339576774,127.045936122933
경기도 수원시 영통구 영통1동,346.0,32637.0,0.06,37.2663467783748,127.080554457626
경상북도 칠곡군 왜관읍,347.0,32613.0,0.06,35.9890285712877,128.397709505787
강원특별자치도 홍천군 홍천읍,348.0,32605.0,0.06,37.68943404802,127.884306327398
부산광역시 연제구 연산9동,349.0,32601.0,0.06,35.1886408393343,129.104928050999
대구광역시 북구 구암동,350.0,32553.0,0.06,35.9388896858903,128.566040878409
충청북도 진천군 진천읍,351.0,32486.0,0.06,36.8549180587998,127.441283558856
서울특별시 강서구 화곡본동,352.0,32418.0,0.06,37.5440461638815,126.847669275402
인천광역시 부평구 삼산1동,353.0,32345.0,0.06,37.522191058603,126.743337468613
경기도 의정부시 호원2동,354.0,32344.0,0.06,37.7265355728757,127.043258882495
충청북도 진천군 덕산읍,355.0,32332.0,0.06,36.9138372662406,127.509213437511
경기도 수원시 영통구 영통3동,356.0,32317.0,0.06,37.2495485190412,127.073823313246
경기도 오산시 세마동,357.0,32313.0,0.06,37.1882931788928,127.040778584353
경상남도 창원시 의창구 봉림동,358.0,32310.0,0.06,35.2519257522822,128.667572368538
울산광역시 남구 대현동,359.0,32296.0,0.06,35.5265512791718,129.32680162932
서울특별시 서초구 반포1동,360.0,32279.0,0.06,37.5050906143731,127.013377148581
경상북도 포항시 북구 우창동,361.0,32259.0,0.06,36.0546458986005,129.361708286602
서울특별시 동대문구 전농1동,362.0,32225.0,0.06,37.5780230697113,127.047705647167
서울특별시 동대문구 장안2동,363.0,32214.0,0.06,37.5771572733865,127.070903307779
충청남도 아산시 신창면,364.0,32158.0,0.06,36.8037152715711,126.936185535566
경기도 고양시 일산서구 일산3동,365.0,32116.0,0.06,37.6769822178079,126.770192337909
경상남도 거제시 상문동,366.0,32058.0,0.06,34.8680668847408,128.637961072743
서울특별시 관악구 은천동,367.0,31985.0,0.06,37.4853777674732,126.94250287828
서울특별시 강동구 강일동,368.0,31908.0,0.06,37.5650420192003,127.173906305383
인천광역시 미추홀구 도화2·3동,369.0,31905.0,0.06,37.4732411537542,126.674087152687
인천광역시 계양구 계양2동,370.0,31863.0,0.06,37.5437725115121,126.737116898382
서울특별시 은평구 응암1동,371.0,31848.0,0.06,37.6006969911169,126.926786873558
서울특별시 송파구 잠실3동,372.0,31835.0,0.06,37.5133248862517,127.094383266833
서울특별시 양천구 신정4동,373.0,31831.0,0.06,37.523365702176,126.858698011461
경기도 용인시 기흥구 보라동,374.0,31754.0,0.06,37.2539587463779,127.108297628115
충청남도 예산군 예산읍,375.0,31738.0,0.06,36.6787124218355,126.846237861032
서울특별시 동작구 노량진1동,376.0,31688.0,0.06,37.5132063487675,126.946567052979
서울특별시 노원구 중계2·3동,377.0,31681.0,0.06,37.6519145518054,127.089558619935
경상북도 포항시 남구 효곡동,378.0,31571.0,0.06,36.0103150561383,129.329396061245
충청남도 천안시 서북구 불당1동,379.0,31567.0,0.06,36.8059344038178,127.113723627709
제주특별자치도 제주시 일도2동,380.0,31540.0,0.06,33.5116350824125,126.538286876716
충청남도 당진시 송악읍,381.0,31514.0,0.06,36.9032899512218,126.690244193974
서울특별시 영등포구 문래동,382.0,31446.0,0.06,37.5171112504905,126.899485634762
경기도 용인시 수지구 상현2동,383.0,31378.0,0.06,37.3102879398366,127.086607042776
울산광역시 울주군 언양읍,384.0,31333.0,0.06,35.5692432956836,129.125679846812
인천광역시 남동구 구월1동,385.0,31328.0,0.06,37.4475817075731,126.712528296085
경상북도 칠곡군 석적읍,386.0,31324.0,0.06,36.06681194461,128.400793715981
경기도 안산시 상록구 사이동,387.0,31312.0,0.06,37.2898166516753,126.851864259959
경기도 안산시 단원구 원곡동,388.0,31309.0,0.06,37.3332949495272,126.790859358221
경기도 의정부시 송산2동,389.0,31255.0,0.06,37.7397354041937,127.089991175586
전라남도 여수시 쌍봉동,390.0,31195.0,0.06,34.7635134286984,127.665501856707
경기도 수원시 영통구 망포1동,391.0,31158.0,0.06,37.2382550383402,127.05713308294
경기도 파주시 금촌2동,392.0,31141.0,0.06,37.751578120806,126.777214906575
충청북도 청주시 흥덕구 오송읍,393.0,31129.0,0.06,36.609187664101,127.324563863517
서울특별시 광진구 화양동,394.0,31070.0,0.06,37.5464762611363,127.071367614735
인천광역시 미추홀구 학익1동,395.0,31035.0,0.06,37.4397954793484,126.664126918739
경기도 용인시 기흥구 동백1동,396.0,31035.0,0.06,37.2867918474777,127.162568836991
울산광역시 중구 태화동,397.0,31022.0,0.06,35.5565421362427,129.304481793329
인천광역시 중구 영종1동,398.0,31004.0,0.06,37.4888419604794,126.55486070382
전북특별자치도 익산시 삼성동,399.0,30995.0,0.06,35.9627113113617,126.989446391713
인천광역시 남동구 논현1동,400.0,30992.0,0.06,37.4056917351433,126.729318789009
경기도 부천시 소사구 옥길동,401.0,30969.0,0.06,37.4669933411314,126.822608846235
전라남도 영암군 삼호읍,402.0,30828.0,0.06,34.7460172599514,126.469204953175
대구광역시 북구 국우동,403.0,30814.0,0.06,35.9515770698681,128.579289275607
서울특별시 서대문구 남가좌2동,404.0,30766.0,0.06,37.5784478485822,126.923874309123
경기도 오산시 남촌동,405.0,30720.0,0.06,37.1546593716456,127.063495801811
부산광역시 금정구 구서2동,406.0,30692.0,0.06,35.2595473617879,129.08803502198
충청북도 청주시 흥덕구 강서1동,407.0,30676.0,0.06,36.6267463431424,127.426102691328
서울특별시 은평구 구산동,408.0,30670.0,0.06,37.6117570303251,126.910376186527
광주광역시 광산구 우산동,409.0,30668.0,0.06,35.1602176406702,126.807055064903
대구광역시 수성구 고산3동,410.0,30658.0,0.06,35.8441106106139,128.70659511925
서울특별시 영등포구 여의동,411.0,30638.0,0.06,37.5176044401503,126.934609800644
경기도 고양시 덕양구 화정2동,412.0,30620.0,0.06,37.6305686063771,126.835720057724
대구광역시 수성구 고산1동,413.0,30589.0,0.06,35.8370965341278,128.712398706332
경상북도 구미시 상모사곡동,414.0,30559.0,0.06,36.0953147081702,128.353621797083
서울특별시 노원구 상계6·7동,415.0,30513.0,0.06,37.6752857104449,127.085073583523
경상남도 통영시 광도면,416.0,30510.0,0.06,34.899816733574,128.406898172064
경기도 시흥시 정왕2동,417.0,30461.0,0.06,37.3348850886949,126.716731729837
경상남도 양산시 양주동,418.0,30389.0,0.06,35.3365037129191,129.032269613474
전북특별자치도 전주시 덕진구 인후3동,419.0,30380.0,0.06,35.8278566786265,127.160736139136
부산광역시 동래구 수민동,420.0,30344.0,0.06,35.1960185698029,129.091044534314
서울특별시 송파구 석촌동,421.0,30327.0,0.06,37.5035646306702,127.103667384036
충청남도 아산시 둔포면,422.0,30326.0,0.06,36.9297186062333,127.037627872091
충청남도 홍성군 홍북읍,423.0,30325.0,0.06,36.6496293443052,126.692636453184
대구광역시 북구 복현2동,424.0,30243.0,0.06,35.8954181031354,128.625480657042
서울특별시 서대문구 북가좌2동,425.0,30221.0,0.06,37.5843228092477,126.914077318343
서울특별시 영등포구 영등포동,426.0,30206.0,0.06,37.5134118222973,126.906168599588
경기도 안산시 단원구 백운동,427.0,30190.0,0.06,37.3279173329122,126.796912979754
경기도 광주시 경안동,428.0,30179.0,0.06,37.4109187336633,127.257276415026
경기도 용인시 기흥구 마북동,429.0,30143.0,0.06,37.30151412293,127.117425207334
서울특별시 서초구 서초3동,430.0,30140.0,0.06,37.4837080639573,127.01200750943
광주광역시 광산구 운남동,431.0,30070.0,0.06,35.1732667812293,126.821896547835
인천광역시 남동구 구월3동,432.0,29993.0,0.06,37.4527001578127,126.69694387271
인천광역시 서구 신현원창동,433.0,29945.0,0.06,37.5168655769642,126.667274778532
광주광역시 광산구 하남동,434.0,29835.0,0.06,35.1795310989451,126.799891085568
서울특별시 송파구 가락2동,435.0,29827.0,0.06,37.4986984316406,127.126640056537
서울특별시 강남구 도곡2동,436.0,29819.0,0.06,37.483728401654,127.046383821773
경기도 안양시 만안구 석수2동,437.0,29789.0,0.06,37.4139174126171,126.90933825518
부산광역시 해운대구 좌2동,438.0,29786.0,0.06,35.1691419199666,129.182588936216
경기도 광명시 소하1동,439.0,29759.0,0.06,37.452247041886,126.884957055017
경기도 구리시 갈매동,440.0,29717.0,0.06,37.6348963795758,127.116243895002
인천광역시 서구 청라1동,441.0,29713.0,0.06,37.5326264337022,126.653691529733
경상남도 창원시 마산회원구 양덕2동,442.0,29671.0,0.06,35.2291817832141,128.583908563517
경기도 부천시 소사구 소사본동,443.0,29659.0,0.06,37.4762277086984,126.792162031052
경기도 고양시 일산서구 덕이동,444.0,29655.0,0.06,37.6957282376738,126.738350133303
경기도 용인시 처인구 모현읍,445.0,29655.0,0.06,37.3296454910844,127.242348722596
경기도 의정부시 의정부2동,446.0,29606.0,0.06,37.7407854899454,127.04279066311
서울특별시 강북구 삼각산동,447.0,29592.0,0.06,37.6151481268735,127.020736332344
경기도 부천시 원미구 상3동,448.0,29531.0,0.06,37.5081879616485,126.751040142742
강원특별자치도 동해시 천곡동,449.0,29530.0,0.06,37.5228778892452,129.116146826239
경기도 부천시 소사구 소사본1동,450.0,29481.0,0.06,37.4728682238739,126.798095077274
광주광역시 서구 치평동,451.0,29447.0,0.06,35.1499115711346,126.843338672019
인천광역시 연수구 송도4동,452.0,29428.0,0.06,37.3880627741624,126.634935217348
서울특별시 강서구 공항동,453.0,29427.0,0.06,37.5588726032731,126.810109136838
경기도 하남시 미사3동,454.0,29409.0,0.06,37.549023322979,127.185090374889
서울특별시 구로구 개봉2동,455.0,29386.0,0.06,37.4908800972288,126.856542943987
서울특별시 관악구 미성동,456.0,29384.0,0.06,37.4762073455952,126.915575982307
경기도 고양시 덕양구 행신2동,457.0,29378.0,0.06,37.6151363033157,126.833003973187
경기도 평택시 포승읍,458.0,29369.0,0.06,36.9828189890725,126.885294803342
부산광역시 금정구 남산동,459.0,29364.0,0.06,35.2716577535594,129.092262111543
인천광역시 남동구 간석4동,460.0,29333.0,0.06,37.4665998788673,126.700776310896
충청북도 청주시 상당구 금천동,461.0,29313.0,0.06,36.6244437109155,127.499262949215
강원특별자치도 원주시 지정면,462.0,29281.0,0.06,37.3621506214657,127.840189486855
경기도 성남시 분당구 서현1동,463.0,29265.0,0.06,37.3829079107162,127.126016001895
경기도 용인시 기흥구 영덕1동,464.0,29243.0,0.06,37.2778227962424,127.074495882949
인천광역시 연수구 연수1동,465.0,29238.0,0.06,37.4222333539968,126.681196377572
울산광역시 북구 효문동,466.0,29237.0,0.06,35.5658993847488,129.37589679504
경기도 고양시 일산서구 탄현1동,467.0,29234.0,0.06,37.6943496272332,126.76845159422
서울특별시 금천구 독산3동,468.0,29222.0,0.06,37.4751490651627,126.903182137349
서울특별시 마포구 상암동,469.0,29147.0,0.06,37.5783209050877,126.894689433213
경기도 부천시 원미구 중2동,470.0,29135.0,0.06,37.4939831233981,126.769894815454
부산광역시 강서구 명지2동,471.0,29125.0,0.06,35.0871665181263,128.90420739236
인천광역시 부평구 산곡2동,472.0,29112.0,0.06,37.5058744351281,126.708604350887
부산광역시 해운대구 우2동,473.0,29092.0,0.06,35.1712612350752,129.139989544809
경상남도 양산시 서창동,474.0,29045.0,0.06,35.4162836482088,129.173178447661
서울특별시 관악구 행운동,475.0,29003.0,0.06,37.4806158268209,126.957086795114
대구광역시 달서구 용산1동,476.0,28936.0,0.06,35.8566425307374,128.531216760299
경상남도 진주시 천전동,477.0,28921.0,0.06,35.1807578124987,128.084848953715
강원특별자치도 속초시 조양동,478.0,28916.0,0.06,38.1876460540134,128.590848362527
경상남도 양산시 평산동,479.0,28907.0,0.06,35.381562218047,129.146974672453
부산광역시 금정구 장전2동,480.0,28879.0,0.06,35.227721847544,129.080959035112
대구광역시 달서구 감삼동,481.0,28856.0,0.06,35.8510162146676,128.542168596711
서울특별시 양천구 목1동,482.0,28848.0,0.06,37.5303536819518,126.871138769505
대구광역시 달성군 유가읍,483.0,28833.0,0.06,35.6820085155635,128.485391163306
충청북도 청주시 서원구 분평동,484.0,28816.0,0.06,36.6086905362635,127.489173316427
경기도 용인시 수지구 죽전3동,485.0,28768.0,0.06,37.3279860664022,127.114185258443
서울특별시 강남구 삼성2동,486.0,28760.0,0.06,37.511263280788,127.046070584216
경기도 파주시 조리읍,487.0,28741.0,0.06,37.7447154207441,126.805164975937
경상북도 포항시 남구 연일읍,488.0,28659.0,0.06,35.9916254535625,129.344150516075
경기도 평택시 팽성읍,489.0,28649.0,0.06,36.9651318147252,127.062439708927
경기도 성남시 분당구 정자1동,490.0,28602.0,0.06,37.3727600961184,127.106323114642
경기도 용인시 처인구 중앙동,491.0,28600.0,0.06,37.2350014697791,127.207719347491
광주광역시 남구 진월동,492.0,28596.0,0.06,35.1152763502195,126.900052626195
광주광역시 북구 신용동,493.0,28591.0,0.06,35.2065813764226,126.864029780081
경기도 고양시 덕양구 흥도동,494.0,28571.0,0.06,37.6449259301322,126.85434814802
서울특별시 서대문구 홍은2동,495.0,28549.0,0.06,37.5801515443518,126.934229091144
서울특별시 강서구 등촌3동,496.0,28520.0,0.06,37.558880514274,126.847924290465
충청남도 태안군 태안읍,497.0,28512.0,0.06,36.7576735242424,126.296315451208
전라남도 순천시 삼산동,498.0,28506.0,0.06,34.9708835774588,127.483775504553
경기도 안성시 안성2동,499.0,28500.0,0.06,37.0006254803577,127.269804751953
서울특별시 강북구 송중동,500.0,28489.0,0.06,37.6161289893457,127.033793824171
부산광역시 기장군 일광읍,501.0,28475.0,0.05,35.2639352860209,129.232263236668
경기도 양주시 옥정1동,502.0,28396.0,0.05,37.8372049275739,127.090141263801
경기도 평택시 청북읍,503.0,28391.0,0.05,37.0398153105498,126.934275457083
서울특별시 강북구 인수동,504.0,28367.0,0.05,37.6414330477646,127.010632416597
경기도 용인시 기흥구 서농동,505.0,28347.0,0.05,37.23797876185,127.068384542239
